net_name,hpwl,type_die
N24228,237,BOTTOM
N24229,209,BOTTOM
N24230,147,BOTTOM
N24231,84,BOTTOM
N24232,60,BOTTOM
N24233,413,BOTTOM
N24234,106,BOTTOM
N24235,181,BOTTOM
N24236,752,BOTTOM
N24237,272,BOTTOM
N24238,181,BOTTOM
N24239,1134,BOTTOM
N24240,421,BOTTOM
N24241,61,BOTTOM
N24242,158,BOTTOM
N24243,89,BOTTOM
N24244,214,BOTTOM
N24245,108,BOTTOM
N24246,84,BOTTOM
N24247,60,BOTTOM
N24248,972,BOTTOM
N24249,326,BOTTOM
N24250,146,BOTTOM
N24251,256,BOTTOM
N24252,434,BOTTOM
N24253,89,BOTTOM
N24254,56,BOTTOM
N24255,360,BOTTOM
N24256,111,BOTTOM
N24257,82,BOTTOM
N24258,326,BOTTOM
N24259,82,BOTTOM
N24260,285,BOTTOM
N24261,401,BOTTOM
N24262,186,BOTTOM
N24263,110,BOTTOM
N24264,147,BOTTOM
N24265,101,BOTTOM
N24266,250,BOTTOM
N24267,249,BOTTOM
N24268,111,BOTTOM
N24269,60,BOTTOM
N24270,1243,BOTTOM
N24271,441,BOTTOM
N24272,268,BOTTOM
N24273,84,BOTTOM
N24274,179,BOTTOM
N24275,157,BOTTOM
N24276,852,BOTTOM
N24277,82,BOTTOM
N24278,56,BOTTOM
N24279,60,BOTTOM
N24280,523,BOTTOM
N24281,162,BOTTOM
N24282,132,BOTTOM
N24283,82,BOTTOM
N24284,150,BOTTOM
N24285,119,BOTTOM
N24286,107,BOTTOM
N24287,61,BOTTOM
N24288,82,BOTTOM
N24289,336,BOTTOM
N24290,105,BOTTOM
N24291,96,BOTTOM
N24292,213,BOTTOM
N24293,110,BOTTOM
N24294,214,BOTTOM
N24295,106,BOTTOM
N24296,782,BOTTOM
N24297,148,BOTTOM
N24298,131,BOTTOM
N24299,460,BOTTOM
N24300,178,BOTTOM
N24301,204,BOTTOM
N24302,183,BOTTOM
N24303,262,BOTTOM
N24304,82,BOTTOM
N24305,61,BOTTOM
N24306,135,BOTTOM
N24307,194,BOTTOM
N24308,110,BOTTOM
N24309,93,BOTTOM
N24310,229,BOTTOM
N24311,243,BOTTOM
N24312,244,BOTTOM
N24313,233,BOTTOM
N24314,84,BOTTOM
N24315,90,BOTTOM
N24316,56,BOTTOM
N24317,541,BOTTOM
N24318,60,BOTTOM
N24319,56,BOTTOM
N24320,1011,BOTTOM
N24321,110,BOTTOM
N24322,266,BOTTOM
N24323,442,BOTTOM
N24324,366,BOTTOM
N24325,82,BOTTOM
N24326,93,BOTTOM
N24327,672,BOTTOM
N24328,82,BOTTOM
N24329,56,BOTTOM
N24330,367,BOTTOM
N24331,304,BOTTOM
N24332,148,BOTTOM
N24333,82,BOTTOM
N24334,56,BOTTOM
N24335,163,BOTTOM
N24336,203,BOTTOM
N24337,205,BOTTOM
N24338,238,BOTTOM
N24339,91,BOTTOM
N24340,445,BOTTOM
N24341,56,BOTTOM
N24342,131,BOTTOM
N24343,166,BOTTOM
N24344,606,BOTTOM
N24345,135,BOTTOM
N24346,201,BOTTOM
N24347,171,BOTTOM
N24348,103,BOTTOM
N24349,121,BOTTOM
N24350,103,BOTTOM
N24351,103,BOTTOM
N24352,103,BOTTOM
N24353,94,BOTTOM
N24354,205,BOTTOM
N24355,2014,BOTTOM
N24356,787,BOTTOM
N24357,103,BOTTOM
N24358,94,BOTTOM
N24359,82,BOTTOM
N24360,1126,BOTTOM
N24361,1176,BOTTOM
N24362,270,BOTTOM
N24363,82,BOTTOM
N24364,2220,BOTTOM
N24365,538,BOTTOM
N24366,211,BOTTOM
N24367,82,BOTTOM
N24368,1346,BOTTOM
N24369,712,BOTTOM
N24370,94,BOTTOM
N24371,82,BOTTOM
N24372,1517,BOTTOM
N24373,801,BOTTOM
N24374,102,BOTTOM
N24375,171,BOTTOM
N24376,2214,BOTTOM
N24377,576,BOTTOM
N24378,94,BOTTOM
N24379,150,BOTTOM
N24380,1026,BOTTOM
N24381,350,BOTTOM
N24382,84,BOTTOM
N24383,110,BOTTOM
N24384,89,BOTTOM
N24385,94,BOTTOM
N24386,283,BOTTOM
N24387,102,BOTTOM
N24388,82,BOTTOM
N24389,868,BOTTOM
N24390,1245,BOTTOM
N24391,82,BOTTOM
N24392,108,BOTTOM
N24393,56,BOTTOM
N24394,153,BOTTOM
N24395,1350,BOTTOM
N24396,94,BOTTOM
N24397,243,BOTTOM
N24398,56,BOTTOM
N24399,138,BOTTOM
N24400,354,BOTTOM
N24401,321,BOTTOM
N24402,148,BOTTOM
N24403,121,BOTTOM
N24404,234,BOTTOM
N24405,941,BOTTOM
N24406,210,BOTTOM
N24407,128,BOTTOM
N24408,60,BOTTOM
N24409,149,BOTTOM
N24410,226,BOTTOM
N24411,400,BOTTOM
N24412,227,BOTTOM
N24413,95,BOTTOM
N24414,60,BOTTOM
N24415,827,BOTTOM
N24416,102,BOTTOM
N24417,887,BOTTOM
N24418,61,BOTTOM
N24419,84,BOTTOM
N24420,260,BOTTOM
N24421,56,BOTTOM
N24422,60,BOTTOM
N24423,1006,BOTTOM
N24424,163,BOTTOM
N24425,339,BOTTOM
N24426,127,BOTTOM
N24427,142,BOTTOM
N24428,127,BOTTOM
N24429,144,BOTTOM
N24430,177,BOTTOM
N24431,171,BOTTOM
N24432,61,BOTTOM
N24433,168,BOTTOM
N24434,135,BOTTOM
N24435,239,BOTTOM
N24436,709,BOTTOM
N24437,105,BOTTOM
N24438,187,BOTTOM
N24439,61,BOTTOM
N24440,101,BOTTOM
N24441,84,BOTTOM
N24442,252,BOTTOM
N24443,209,BOTTOM
N24444,56,BOTTOM
N24445,156,BOTTOM
N24446,161,BOTTOM
N24447,114,BOTTOM
N24448,212,BOTTOM
N24449,503,BOTTOM
N24450,253,BOTTOM
N24451,711,BOTTOM
N24452,254,BOTTOM
N24453,57,BOTTOM
N24454,94,BOTTOM
N24455,159,BOTTOM
N24456,140,BOTTOM
N24457,179,BOTTOM
N24458,331,BOTTOM
N24459,171,BOTTOM
N24460,102,BOTTOM
N24461,83,BOTTOM
N24462,314,BOTTOM
N24463,121,BOTTOM
N24464,105,BOTTOM
N24465,119,BOTTOM
N24466,213,BOTTOM
N24467,157,BOTTOM
N24468,93,BOTTOM
N24469,86,BOTTOM
N24470,190,BOTTOM
N24471,119,BOTTOM
N24472,320,BOTTOM
N24473,892,BOTTOM
N24474,93,BOTTOM
N24475,267,BOTTOM
N24476,270,BOTTOM
N24477,87,BOTTOM
N24478,325,BOTTOM
N24479,383,BOTTOM
N24480,137,BOTTOM
N24481,110,BOTTOM
N24482,180,BOTTOM
N24483,102,BOTTOM
N24484,142,BOTTOM
N24485,218,BOTTOM
N24486,217,BOTTOM
N24487,100,BOTTOM
N24488,407,BOTTOM
N24489,61,BOTTOM
N24490,127,BOTTOM
N24491,1796,BOTTOM
N24492,82,BOTTOM
N24493,56,BOTTOM
N24494,131,BOTTOM
N24495,209,BOTTOM
N24496,164,BOTTOM
N24497,201,BOTTOM
N24498,267,BOTTOM
N24499,248,BOTTOM
N24500,218,BOTTOM
N24501,168,BOTTOM
N24502,316,BOTTOM
N24503,250,BOTTOM
N24504,383,BOTTOM
N24505,156,BOTTOM
N24506,159,BOTTOM
N24507,65,BOTTOM
N24508,192,BOTTOM
N24509,148,BOTTOM
N24510,184,BOTTOM
N24511,246,BOTTOM
N24512,219,BOTTOM
N24513,127,BOTTOM
N24514,388,BOTTOM
N24515,127,BOTTOM
N24516,150,BOTTOM
N24517,252,BOTTOM
N24518,388,BOTTOM
N24519,396,BOTTOM
N24520,158,BOTTOM
N24521,423,BOTTOM
N24522,266,BOTTOM
N24523,457,BOTTOM
N24524,267,BOTTOM
N24525,214,BOTTOM
N24526,228,BOTTOM
N24527,164,BOTTOM
N24528,261,BOTTOM
N24529,349,BOTTOM
N24530,127,BOTTOM
N24531,448,BOTTOM
N24532,158,BOTTOM
N24533,938,BOTTOM
N24534,426,BOTTOM
N24535,642,BOTTOM
N24536,314,BOTTOM
N24537,797,BOTTOM
N24538,517,BOTTOM
N24539,472,BOTTOM
N24540,267,BOTTOM
N24541,168,BOTTOM
N24542,97,BOTTOM
N24543,102,BOTTOM
N24544,1022,BOTTOM
N24545,61,BOTTOM
N24546,94,BOTTOM
N24547,112,BOTTOM
N24548,127,BOTTOM
N24549,127,BOTTOM
N24550,127,BOTTOM
N24551,127,BOTTOM
N24552,229,BOTTOM
N24553,1921,BOTTOM
N24554,138,BOTTOM
N24555,161,BOTTOM
N24556,172,BOTTOM
N24557,161,BOTTOM
N24558,94,BOTTOM
N24559,206,BOTTOM
N24560,88,BOTTOM
N24561,171,BOTTOM
N24562,124,BOTTOM
N24563,137,BOTTOM
N24564,176,BOTTOM
N24565,94,BOTTOM
N24566,94,BOTTOM
N24567,61,BOTTOM
N24568,248,BOTTOM
N24569,61,BOTTOM
N24570,183,BOTTOM
N24571,163,BOTTOM
N24572,139,BOTTOM
N24573,73,BOTTOM
N24574,351,BOTTOM
N24575,85,BOTTOM
N24576,137,BOTTOM
N24577,243,BOTTOM
N24578,816,BOTTOM
N24579,54,BOTTOM
N24580,139,BOTTOM
N24581,112,BOTTOM
N24582,138,BOTTOM
N24583,138,BOTTOM
N24584,332,BOTTOM
N24585,94,BOTTOM
N24586,331,BOTTOM
N24587,318,BOTTOM
N24588,54,BOTTOM
N24589,218,BOTTOM
N24590,5818,BOTTOM
N24591,169,BOTTOM
N24592,439,BOTTOM
N24593,284,BOTTOM
N24594,176,BOTTOM
N24595,26,BOTTOM
N24596,54,BOTTOM
N24597,229,BOTTOM
N24598,138,BOTTOM
N24599,4590,BOTTOM
N24600,715,BOTTOM
N24601,169,BOTTOM
N24602,54,BOTTOM
N24603,73,BOTTOM
N24604,6017,BOTTOM
N24605,174,BOTTOM
N24606,337,BOTTOM
N24607,99,BOTTOM
N24608,88,BOTTOM
N24609,107,BOTTOM
N24610,117,BOTTOM
N24611,235,BOTTOM
N24612,153,BOTTOM
N24613,838,BOTTOM
N24614,268,BOTTOM
N24615,281,BOTTOM
N24616,213,BOTTOM
N24617,172,BOTTOM
N24618,166,BOTTOM
N24619,417,BOTTOM
N24620,475,BOTTOM
N24621,154,BOTTOM
N24622,54,BOTTOM
N24623,88,BOTTOM
N24624,26,BOTTOM
N24625,105,BOTTOM
N24626,138,BOTTOM
N24627,120,BOTTOM
N24628,141,BOTTOM
N24629,162,BOTTOM
N24630,93,BOTTOM
N24631,26,BOTTOM
N24632,54,BOTTOM
N24633,124,BOTTOM
N24634,313,BOTTOM
N24635,681,BOTTOM
N24636,111,BOTTOM
N24637,67,BOTTOM
N24638,177,BOTTOM
N24639,88,BOTTOM
N24640,386,BOTTOM
N24641,176,BOTTOM
N24642,93,BOTTOM
N24643,26,BOTTOM
N24644,189,BOTTOM
N24645,154,BOTTOM
N24646,358,BOTTOM
N24647,209,BOTTOM
N24648,92,BOTTOM
N24649,97,BOTTOM
N24650,428,BOTTOM
N24651,157,BOTTOM
N24652,211,BOTTOM
N24653,229,BOTTOM
N24654,120,BOTTOM
N24655,237,BOTTOM
N24656,162,BOTTOM
N24657,422,BOTTOM
N24658,176,BOTTOM
N24659,54,BOTTOM
N24660,179,BOTTOM
N24661,150,BOTTOM
N24662,221,BOTTOM
N24663,125,BOTTOM
N24664,254,BOTTOM
N24665,26,BOTTOM
N24666,263,BOTTOM
N24667,54,BOTTOM
N24668,459,BOTTOM
N24669,345,BOTTOM
N24670,111,BOTTOM
N24671,763,BOTTOM
N24672,201,BOTTOM
N24673,4841,BOTTOM
N24674,115,BOTTOM
N24675,615,BOTTOM
N24676,208,BOTTOM
N24677,235,BOTTOM
N24678,582,BOTTOM
N24679,437,BOTTOM
N24680,100,BOTTOM
N24681,280,BOTTOM
N24682,286,BOTTOM
N24683,54,BOTTOM
N24684,102,BOTTOM
N24685,201,BOTTOM
N24686,1131,BOTTOM
N24687,104,BOTTOM
N24688,884,BOTTOM
N24689,54,BOTTOM
N24690,165,BOTTOM
N24691,142,BOTTOM
N24692,428,BOTTOM
N24693,56,BOTTOM
N24694,171,BOTTOM
N24695,217,BOTTOM
N24696,166,BOTTOM
N24697,419,BOTTOM
N24698,99,BOTTOM
N24699,73,BOTTOM
N24700,67,BOTTOM
N24701,486,BOTTOM
N24702,192,BOTTOM
N24703,208,BOTTOM
N24704,54,BOTTOM
N24705,177,BOTTOM
N24706,85,BOTTOM
N24707,174,BOTTOM
N24708,319,BOTTOM
N24709,616,BOTTOM
N24710,100,BOTTOM
N24711,284,BOTTOM
N24712,304,BOTTOM
N24713,155,BOTTOM
N24714,431,BOTTOM
N24715,89,BOTTOM
N24716,111,BOTTOM
N24717,261,BOTTOM
N24718,528,BOTTOM
N24719,54,BOTTOM
N24720,156,BOTTOM
N24721,239,BOTTOM
N24722,193,BOTTOM
N24723,152,BOTTOM
N24724,54,BOTTOM
N24725,121,BOTTOM
N24726,217,BOTTOM
N24727,108,BOTTOM
N24728,112,BOTTOM
N24729,237,BOTTOM
N24730,98,BOTTOM
N24731,291,BOTTOM
N24732,138,BOTTOM
N24733,145,BOTTOM
N24734,264,BOTTOM
N24735,142,BOTTOM
N24736,143,BOTTOM
N24737,283,BOTTOM
N24738,54,BOTTOM
N24739,86,BOTTOM
N24740,26,BOTTOM
N24741,186,BOTTOM
N24742,183,BOTTOM
N24743,320,BOTTOM
N24744,425,BOTTOM
N24745,494,BOTTOM
N24746,105,BOTTOM
N24747,290,BOTTOM
N24748,26,BOTTOM
N24749,159,BOTTOM
N24750,231,BOTTOM
N24751,94,BOTTOM
N24752,127,BOTTOM
N24753,534,BOTTOM
N24754,127,BOTTOM
N24755,165,BOTTOM
N24756,210,BOTTOM
N24757,190,BOTTOM
N24758,157,BOTTOM
N24759,594,BOTTOM
N24760,201,BOTTOM
N24761,105,BOTTOM
N24762,221,BOTTOM
N24763,254,BOTTOM
N24764,254,BOTTOM
N24765,489,BOTTOM
N24766,67,BOTTOM
N24767,449,BOTTOM
N24768,118,BOTTOM
N24769,91,BOTTOM
N24770,67,BOTTOM
N24771,168,BOTTOM
N24772,426,BOTTOM
N24773,270,BOTTOM
N24774,56,BOTTOM
N24775,56,BOTTOM
N24776,82,BOTTOM
N24777,223,BOTTOM
N24778,190,BOTTOM
N24779,201,BOTTOM
N24780,306,BOTTOM
N24781,426,BOTTOM
N24782,54,BOTTOM
N24783,228,BOTTOM
N24784,65,BOTTOM
N24785,84,BOTTOM
N24786,291,BOTTOM
N24787,500,BOTTOM
N24788,82,BOTTOM
N24789,317,BOTTOM
N24790,266,BOTTOM
N24791,158,BOTTOM
N24792,242,BOTTOM
N24793,103,BOTTOM
N24794,519,BOTTOM
N24795,435,BOTTOM
N24796,103,BOTTOM
N24797,88,BOTTOM
N24798,357,BOTTOM
N24799,84,BOTTOM
N24800,100,BOTTOM
N24801,108,BOTTOM
N24802,88,BOTTOM
N24803,116,BOTTOM
N24804,54,BOTTOM
N24805,133,BOTTOM
N24806,168,BOTTOM
N24807,140,BOTTOM
N24808,147,BOTTOM
N24809,611,BOTTOM
N24810,308,BOTTOM
N24811,361,BOTTOM
N24812,147,BOTTOM
N24813,84,BOTTOM
N24814,200,BOTTOM
N24815,88,BOTTOM
N24816,307,BOTTOM
N24817,386,BOTTOM
N24818,147,BOTTOM
N24819,633,BOTTOM
N24820,61,BOTTOM
N24821,93,BOTTOM
N24822,138,BOTTOM
N24823,109,BOTTOM
N24824,213,BOTTOM
N24825,3894,BOTTOM
N24826,218,BOTTOM
N24827,176,BOTTOM
N24828,116,BOTTOM
N24829,191,BOTTOM
N24830,465,BOTTOM
N24831,150,BOTTOM
N24832,103,BOTTOM
N24833,367,BOTTOM
N24834,509,BOTTOM
N24835,211,BOTTOM
N24836,376,BOTTOM
N24837,336,BOTTOM
N24838,376,BOTTOM
N24839,103,BOTTOM
N24840,356,BOTTOM
N24841,150,BOTTOM
N24842,532,BOTTOM
N24843,370,BOTTOM
N24844,177,BOTTOM
N24845,85,BOTTOM
N24846,422,BOTTOM
N24847,100,BOTTOM
N24848,270,BOTTOM
N24849,175,BOTTOM
N24850,653,BOTTOM
N24851,222,BOTTOM
N24852,361,BOTTOM
N24853,233,BOTTOM
N24854,480,BOTTOM
N24855,56,BOTTOM
N24856,160,BOTTOM
N24857,168,BOTTOM
N24858,139,BOTTOM
N24859,495,BOTTOM
N24860,159,BOTTOM
N24861,138,BOTTOM
N24862,254,BOTTOM
N24863,92,BOTTOM
N24864,85,BOTTOM
N24865,204,BOTTOM
N24866,100,BOTTOM
N24867,223,BOTTOM
N24868,96,BOTTOM
N24869,247,BOTTOM
N24870,234,BOTTOM
N24871,179,BOTTOM
N24872,329,BOTTOM
N24873,159,BOTTOM
N24874,131,BOTTOM
N24875,221,BOTTOM
N24876,155,BOTTOM
N24877,200,BOTTOM
N24878,249,BOTTOM
N24879,283,BOTTOM
N24880,67,BOTTOM
N24881,120,BOTTOM
N24882,93,BOTTOM
N24883,54,BOTTOM
N24884,124,BOTTOM
N24885,230,BOTTOM
N24886,85,BOTTOM
N24887,192,BOTTOM
N24888,152,BOTTOM
N24889,720,BOTTOM
N24890,141,BOTTOM
N24891,168,BOTTOM
N24892,135,BOTTOM
N24893,824,BOTTOM
N24894,249,BOTTOM
N24895,136,BOTTOM
N24896,94,BOTTOM
N24897,340,BOTTOM
N24898,252,BOTTOM
N24899,422,BOTTOM
N24900,181,BOTTOM
N24901,4085,BOTTOM
N24902,54,BOTTOM
N24903,150,BOTTOM
N24904,210,BOTTOM
N24905,85,BOTTOM
N24906,327,BOTTOM
N24907,109,BOTTOM
N24908,305,BOTTOM
N24909,590,BOTTOM
N24910,67,BOTTOM
N24911,217,BOTTOM
N24912,107,BOTTOM
N24913,141,BOTTOM
N24914,93,BOTTOM
N24915,294,BOTTOM
N24916,147,BOTTOM
N24917,141,BOTTOM
N24918,85,BOTTOM
N24919,154,BOTTOM
N24920,185,BOTTOM
N24921,629,BOTTOM
N24922,111,BOTTOM
N24923,67,BOTTOM
N24924,281,BOTTOM
N24925,151,BOTTOM
N24926,406,BOTTOM
N24927,159,BOTTOM
N24928,446,BOTTOM
N24929,113,BOTTOM
N24930,92,BOTTOM
N24931,26,BOTTOM
N24932,54,BOTTOM
N24933,196,BOTTOM
N24934,844,BOTTOM
N24935,101,BOTTOM
N24936,54,BOTTOM
N24937,276,BOTTOM
N24938,111,BOTTOM
N24939,200,BOTTOM
N24940,423,BOTTOM
N24941,94,BOTTOM
N24942,396,BOTTOM
N24943,93,BOTTOM
N24944,147,BOTTOM
N24945,109,BOTTOM
N24946,88,BOTTOM
N24947,191,BOTTOM
N24948,207,BOTTOM
N24949,151,BOTTOM
N24950,54,BOTTOM
N24951,139,BOTTOM
N24952,108,BOTTOM
N24953,808,BOTTOM
N24954,233,BOTTOM
N24955,93,BOTTOM
N24956,207,BOTTOM
N24957,109,BOTTOM
N24958,162,BOTTOM
N24959,208,BOTTOM
N24960,182,BOTTOM
N24961,172,BOTTOM
N24962,499,BOTTOM
N24963,176,BOTTOM
N24964,751,BOTTOM
N24965,142,BOTTOM
N24966,100,BOTTOM
N24967,229,BOTTOM
N24968,26,BOTTOM
N24969,228,BOTTOM
N24970,478,BOTTOM
N24971,131,BOTTOM
N24972,136,BOTTOM
N24973,428,BOTTOM
N24974,287,BOTTOM
N24975,177,BOTTOM
N24976,333,BOTTOM
N24977,116,BOTTOM
N24978,131,BOTTOM
N24979,160,BOTTOM
N24980,466,BOTTOM
N24981,441,BOTTOM
N24982,139,BOTTOM
N24983,379,BOTTOM
N24984,54,BOTTOM
N24985,345,BOTTOM
N24986,106,BOTTOM
N24987,303,BOTTOM
N24988,140,BOTTOM
N24989,120,BOTTOM
N24990,220,BOTTOM
N24991,170,BOTTOM
N24992,1406,BOTTOM
N24993,199,BOTTOM
N24994,152,BOTTOM
N24995,56,BOTTOM
N24996,256,BOTTOM
N24997,208,BOTTOM
N24998,278,BOTTOM
N24999,111,BOTTOM
N25000,166,BOTTOM
N25001,541,BOTTOM
N25002,54,BOTTOM
N25003,73,BOTTOM
N25004,1546,BOTTOM
N25005,94,BOTTOM
N25006,301,BOTTOM
N25007,96,BOTTOM
N25008,328,BOTTOM
N25009,54,BOTTOM
N25010,111,BOTTOM
N25011,85,BOTTOM
N25012,142,BOTTOM
N25013,316,BOTTOM
N25014,100,BOTTOM
N25015,138,BOTTOM
N25016,82,BOTTOM
N25017,124,BOTTOM
N25018,372,BOTTOM
N25019,247,BOTTOM
N25020,181,BOTTOM
N25021,167,BOTTOM
N25022,2807,BOTTOM
N25023,415,BOTTOM
N25024,117,BOTTOM
N25025,154,BOTTOM
N25026,124,BOTTOM
N25027,304,BOTTOM
N25028,258,BOTTOM
N25029,289,BOTTOM
N25030,54,BOTTOM
N25031,73,BOTTOM
N25032,160,BOTTOM
N25033,26,BOTTOM
N25034,54,BOTTOM
N25035,82,BOTTOM
N25036,92,BOTTOM
N25037,140,BOTTOM
N25038,230,BOTTOM
N25039,94,BOTTOM
N25040,214,BOTTOM
N25041,347,BOTTOM
N25042,253,BOTTOM
N25043,54,BOTTOM
N25044,73,BOTTOM
N25045,75,BOTTOM
N25046,234,BOTTOM
N25047,135,BOTTOM
N25048,236,BOTTOM
N25049,164,BOTTOM
N25050,191,BOTTOM
N25051,147,BOTTOM
N25052,402,BOTTOM
N25053,56,BOTTOM
N25054,190,BOTTOM
N25055,140,BOTTOM
N25056,106,BOTTOM
N25057,108,BOTTOM
N25058,218,BOTTOM
N25059,391,BOTTOM
N25060,675,BOTTOM
N25061,136,BOTTOM
N25062,335,BOTTOM
N25063,470,BOTTOM
N25064,257,BOTTOM
N25065,26,BOTTOM
N25066,65,BOTTOM
N25067,387,BOTTOM
N25068,168,BOTTOM
N25069,135,BOTTOM
N25070,287,BOTTOM
N25071,222,BOTTOM
N25072,133,BOTTOM
N25073,173,BOTTOM
N25074,337,BOTTOM
N25075,1255,BOTTOM
N25076,102,BOTTOM
N25077,135,BOTTOM
N25078,418,BOTTOM
N25079,237,BOTTOM
N25080,26,BOTTOM
N25081,113,BOTTOM
N25082,214,BOTTOM
N25083,187,BOTTOM
N25084,343,BOTTOM
N25085,101,BOTTOM
N25086,262,BOTTOM
N25087,333,BOTTOM
N25088,201,BOTTOM
N25089,67,BOTTOM
N25090,351,BOTTOM
N25091,192,BOTTOM
N25092,110,BOTTOM
N25093,61,BOTTOM
N25094,116,BOTTOM
N25095,148,BOTTOM
N25096,225,BOTTOM
N25097,94,BOTTOM
N25098,255,BOTTOM
N25099,192,BOTTOM
N25100,138,BOTTOM
N25101,54,BOTTOM
N25102,167,BOTTOM
N25103,85,BOTTOM
N25104,180,BOTTOM
N25105,268,BOTTOM
N25106,337,BOTTOM
N25107,97,BOTTOM
N25108,109,BOTTOM
N25109,209,BOTTOM
N25110,143,BOTTOM
N25111,167,BOTTOM
N25112,165,BOTTOM
N25113,508,BOTTOM
N25114,172,BOTTOM
N25115,168,BOTTOM
N25116,93,BOTTOM
N25117,304,BOTTOM
N25118,216,BOTTOM
N25119,270,BOTTOM
N25120,85,BOTTOM
N25121,141,BOTTOM
N25122,110,BOTTOM
N25123,6266,BOTTOM
N25124,298,BOTTOM
N25125,219,BOTTOM
N25126,85,BOTTOM
N25127,106,BOTTOM
N25128,217,BOTTOM
N25129,255,BOTTOM
N25130,128,BOTTOM
N25131,182,BOTTOM
N25132,372,BOTTOM
N25133,358,BOTTOM
N25134,108,BOTTOM
N25135,190,BOTTOM
N25136,931,BOTTOM
N25137,138,BOTTOM
N25138,254,BOTTOM
N25139,61,BOTTOM
N25140,54,BOTTOM
N25141,206,BOTTOM
N25142,211,BOTTOM
N25143,254,BOTTOM
N25144,435,BOTTOM
N25145,241,BOTTOM
N25146,85,BOTTOM
N25147,152,BOTTOM
N25148,537,BOTTOM
N25149,128,BOTTOM
N25150,196,BOTTOM
N25151,1751,BOTTOM
N25152,54,BOTTOM
N25153,727,BOTTOM
N25154,103,BOTTOM
N25155,266,BOTTOM
N25156,2043,BOTTOM
N25157,439,BOTTOM
N25158,137,BOTTOM
N25159,110,BOTTOM
N25160,276,BOTTOM
N25161,165,BOTTOM
N25162,155,BOTTOM
N25163,135,BOTTOM
N25164,225,BOTTOM
N25165,425,BOTTOM
N25166,54,BOTTOM
N25167,96,BOTTOM
N25168,112,BOTTOM
N25169,306,BOTTOM
N25170,95,BOTTOM
N25171,106,BOTTOM
N25172,166,BOTTOM
N25173,165,BOTTOM
N25174,233,BOTTOM
N25175,94,BOTTOM
N25176,91,BOTTOM
N25177,110,BOTTOM
N25178,1279,BOTTOM
N25179,197,BOTTOM
N25180,349,BOTTOM
N25181,84,BOTTOM
N25182,113,BOTTOM
N25183,54,BOTTOM
N25184,631,BOTTOM
N25185,173,BOTTOM
N25186,140,BOTTOM
N25187,453,BOTTOM
N25188,201,BOTTOM
N25189,54,BOTTOM
N25190,164,BOTTOM
N25191,210,BOTTOM
N25192,340,BOTTOM
N25193,93,BOTTOM
N25194,193,BOTTOM
N25195,143,BOTTOM
N25196,161,BOTTOM
N25197,199,BOTTOM
N25198,461,BOTTOM
N25199,26,BOTTOM
N25200,521,BOTTOM
N25201,177,BOTTOM
N25202,54,BOTTOM
N25203,84,BOTTOM
N25204,111,BOTTOM
N25205,239,BOTTOM
N25206,111,BOTTOM
N25207,117,BOTTOM
N25208,179,BOTTOM
N25209,138,BOTTOM
N25210,6120,BOTTOM
N25211,93,BOTTOM
N25212,149,BOTTOM
N25213,151,BOTTOM
N25214,322,BOTTOM
N25215,228,BOTTOM
N25216,479,BOTTOM
N25217,286,BOTTOM
N25218,205,BOTTOM
N25219,193,BOTTOM
N25220,54,BOTTOM
N25221,95,BOTTOM
N25222,498,BOTTOM
N25223,339,BOTTOM
N25224,223,BOTTOM
N25225,95,BOTTOM
N25226,140,BOTTOM
N25227,151,BOTTOM
N25228,117,BOTTOM
N25229,125,BOTTOM
N25230,96,BOTTOM
N25231,283,BOTTOM
N25232,26,BOTTOM
N25233,154,BOTTOM
N25234,191,BOTTOM
N25235,54,BOTTOM
N25236,110,BOTTOM
N25237,214,BOTTOM
N25238,244,BOTTOM
N25239,564,BOTTOM
N25240,54,BOTTOM
N25241,94,BOTTOM
N25242,618,BOTTOM
N25243,84,BOTTOM
N25244,138,BOTTOM
N25245,146,BOTTOM
N25246,118,BOTTOM
N25247,168,BOTTOM
N25248,280,BOTTOM
N25249,92,BOTTOM
N25250,173,BOTTOM
N25251,831,BOTTOM
N25252,204,BOTTOM
N25253,118,BOTTOM
N25254,266,BOTTOM
N25255,171,BOTTOM
N25256,128,BOTTOM
N25257,298,BOTTOM
N25258,106,BOTTOM
N25259,85,BOTTOM
N25260,194,BOTTOM
N25261,94,BOTTOM
N25262,26,BOTTOM
N25263,202,BOTTOM
N25264,93,BOTTOM
N25265,193,BOTTOM
N25266,337,BOTTOM
N25267,97,BOTTOM
N25268,569,BOTTOM
N25269,296,BOTTOM
N25270,197,BOTTOM
N25271,349,BOTTOM
N25272,100,BOTTOM
N25273,186,BOTTOM
N25274,96,BOTTOM
N25275,221,BOTTOM
N25276,165,BOTTOM
N25277,203,BOTTOM
N25278,67,BOTTOM
N25279,518,BOTTOM
N25280,144,BOTTOM
N25281,319,BOTTOM
N25282,433,BOTTOM
N25283,212,BOTTOM
N25284,334,BOTTOM
N25285,223,BOTTOM
N25286,197,BOTTOM
N25287,622,BOTTOM
N25288,127,BOTTOM
N25289,330,BOTTOM
N25290,235,BOTTOM
N25291,95,BOTTOM
N25292,128,BOTTOM
N25293,434,BOTTOM
N25294,338,BOTTOM
N25295,149,BOTTOM
N25296,1327,BOTTOM
N25297,368,BOTTOM
N25298,144,BOTTOM
N25299,196,BOTTOM
N25300,92,BOTTOM
